Designator,Mid X,Mid Y,Rotation,Layer
J1,142.24,-96.515,180.0,top
J2,127.0,-96.525,0.0,top
U1,119.38,-77.47,180.0,top
U10,149.86,-92.71,0.0,top
U11,149.86,-85.09,0.0,top
U12,149.86,-77.47,0.0,top
U2,119.38,-85.09,180.0,top
U3,119.38,-92.71,180.0,top
U4,119.38,-100.33,180.0,top
U5,119.38,-107.95,180.0,top
U6,119.38,-115.57,180.0,top
U7,149.86,-115.57,0.0,top
U8,149.86,-107.95,0.0,top
U9,149.86,-100.33,0.0,top
